"code_lac" "camp_annee" "id_campagne" "id_prelev_poisson" "id_point_prelev" "coord_x" "coord_y" "cd_proj" "date_pose" "heure_pose" "date_releve" "heure_releve" "prof_min_point_pose" "prof_max_point_pose" "cd_engin_peche" "strate" "species" "fish"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "89"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "87"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "91"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "85"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "90"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "90"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "90"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "89"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "85"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "91"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "82"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "85"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "95"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "90"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "90"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "115"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "120"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "106"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "115"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "102"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "119"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "106"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "96"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "102"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "100"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "104"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "106"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "105"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "106"
"BOU73" "2010" "208" "12445" "11795" "876999" "2080568" "5" "2010.09.27" "17.35.00" "2010.09.28" "08.00.00" "6" "11.5" "FB" "6 -11,9 m [Protocole CEN]" "Perca fluviatilis" "99"
